"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"41",41,0.552902345947843,25.16148,-1.527405,-1.677355,-2.15806,4.63570024208,21.6238,42.54245,221.4955,61.4883,0.962196334948,2.03557414051643,0.193319458333333,0.193249625,0.194052791666667,0.212006,0.310713,0.0906521637381,0.1571683435642,0.405394521021,2.679051702835e-06,0.308978467028,7.4760975,14.94294,22.41175,4.97997e-06,4.98072,47.4378208333333,88.0990645833333,300.03475,13.7244541666667,62.0394166666667,1.08499666666667,1.95834,7.6,2.05435,0.122036270833333,0.243956,0.52266,2.48564e-07,0.111347,0
"42",42,0.539570575647042,25.16148,-1.555365,-1.70839,-2.056,4.57293581602,21.612775,42.541475,220.69025,51.6264,0.778940881136,1.5040193826965,0.1931580625,0.193078104166667,0.193816645833333,0.212006,0.310713,0.0622059359137,0.09954723950725,0.2858273331205,2.79030923342e-06,0.331358708007,7.47613,14.94294,22.41175,4.97997e-06,4.98072,46.6659833333333,86.6808916666667,294.810895833333,13.410325,61.0346291666667,1.08751333333333,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"43",43,0.122341110070782,25.16148,-1.56804,-1.720135,-1.78103,4.58590937905,20.946125,42.407575,220.08775,40.7708,0.13613066015825,0.411201505837694,0.194243166666667,0.193324583333333,0.193764479166667,0.212006333333333,0.310710875,-0.019509056178625,-0.04397536260975,-0.0430991020205,1.7291636180925e-06,0.24271305492,7.47613,14.94294,22.41175,4.97997e-06,4.98072,45.90471875,85.2823145833333,289.689729166667,13.1036854166667,60.0517229166667,1.06865541666667,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"44",44,0.601125650979482,25.16148,-1.49751,-1.63355,-1.96087,4.81462664517,20.514475,42.002775,219.60525,46.23115,0.7186119323715,1.35826123281515,0.196844854166667,0.193842083333333,0.19384975,0.212007,0.310713,0.2563706047645,0.08877840455795,0.08147964039716,2.218762661032e-06,0.2919811480585,7.47613,14.94294,22.41175,4.97997e-06,4.98072,45.1591395833333,83.9118604166667,284.669604166667,12.8045395833333,59.0857770833333,1.05949895833333,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"45",45,0.497259874638009,25.16148,-1.507905,-1.64868,-2.09222,4.694451714165,20.749275,41.721,218.9195,61.86395,0.9342755075535,1.7446247418622,0.195019520833333,0.193668645833333,0.193835520833333,0.212007,0.310713,0.172467351324,0.1645644581475,0.2737984806759,2.70928920678e-06,0.3234428673945,7.47613375,14.94294,22.41175,4.97997e-06,4.98072,44.4304916666667,82.5715479166667,279.7484375,12.5127458333333,58.1396833333333,1.06564020833333,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"46",46,0.504284642290111,25.16148,-1.53943,-1.68669,-2.00509,4.76058380562,20.79225,41.576075,218.171,53.7833,0.8008556801915,1.54252786108254,0.195372166666667,0.193597458333333,0.193774604166667,0.212007541666667,0.310711645833333,0.2530320198355,0.104022341331,0.1301436420742,2.48334947023e-06,0.3136553269445,7.47614,14.94294,22.41175,4.97997e-06,4.98072,43.7150333333333,81.2558270833333,274.925104166667,12.2282041666667,57.2094833333333,1.06883,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"47",47,0.616288816338941,25.16148,-1.51446,-1.65654,-2.039985,4.659819607285,20.848875,41.44675,217.42375,47.33005,0.779829004632,1.75397345562344,0.195076083333333,0.193542458333333,0.193731770833333,0.212008,0.310713,0.15619169618035,0.11885861676895,0.1941994161831,2.55862471757e-06,0.310575652564,7.476143125,14.94294,22.41175,4.97997e-06,4.98072,43.0129916666667,79.9649125,270.197083333333,11.9507729166667,56.2985979166667,1.0745125,1.95834,7.6,2.05435,0.122037,0.243956,0.52266,2.48564e-07,0.111347,0
"48",48,0.867645208428106,25.16148,-1.54923,-1.69705,-2.310595,4.50535815094,21.169825,41.36785,216.67075,48.97805,1.224387768199,2.3639309629998,0.193476875,0.192991833333333,0.193510333333333,0.212008,0.310713,0.1564849151279,0.2344495846905,0.490209840943,3.26484735397e-06,0.3432393149215,7.47625395833333,14.94296375,22.41175,4.97997e-06,4.98072,42.32548125,78.7000145833333,265.562541666667,11.6802583333333,55.406125,1.08963229166667,1.95834,7.6,2.05435270833333,0.122038,0.243956,0.5226593125,2.48563625e-07,0.11134675,0
"49",49,0.728842731516293,25.16148,-1.600205,-1.753125,-2.23158,4.36234389646,21.497025,41.402625,215.867,48.495,0.976145381058,1.99407679215389,0.192645791666667,0.192433833333333,0.193172375,0.212008,0.310713,0.094224944146,0.1455012927326,0.382303617764,3.3764459797e-06,0.35411131598,7.47646270833333,14.94301,22.41175,4.97997e-06,4.98072,41.6512791666667,77.4595541666667,261.019291666667,11.4166083333333,54.5333625,1.10578166666667,1.95834,7.6,2.05436,0.122040270833333,0.243956,0.522657625,2.48562729166667e-07,0.111346,0
"50",50,0.571636793608773,25.16148,-1.632955,-1.791655,-2.082975,4.29233855752,21.5251,41.41285,215.19525,41.9472,0.620106432712,1.51290263927805,0.192407895833333,0.192272520833333,0.192945979166667,0.212008,0.310713,0.0395933290628,0.0511743674156,0.1854110426012,3.16059439228e-06,0.343924658204,7.47651,14.94301,22.41175,4.97997e-06,4.98072,40.9892083333333,76.2417458333333,256.566125,11.1597291666667,53.6772270833333,1.10679416666667,1.95834,7.6,2.05436,0.122041,0.243956,0.522657,2.48562e-07,0.111346,0
"51",51,0.524319372308463,25.16148,-1.64101,-1.796195,-2.000845,4.50480292043,20.769275,41.29105,214.72225,34.8897,0.5126636616427,0.938851822969621,0.195104333333333,0.192660166666667,0.192903958333333,0.212008604166667,0.310709625,0.19269387131055,0.03830098611505,0.02821594999975,2.2059861002745e-06,0.25345070004595,7.47651,14.94301,22.41175,4.97997e-06,4.98072,40.33724375,75.04275625,252.2005625,10.9091604166667,52.8380020833333,1.08972604166667,1.95834,7.6,2.05436,0.122041,0.243956,0.522657,2.48562e-07,0.111346,0
"52",52,0.829005439737073,25.16148,-1.53202,-1.657305,-2.20678,4.74875413269,20.86415,41.013475,214.277,51.1155,1.202111651547,2.17617084078858,0.199166604166667,0.193271958333333,0.192978416666667,0.21201,0.310709770833333,0.523908372617,0.1873449043389,0.1561707738132,3.01372194959e-06,0.334685544521,7.47655854166667,14.9430172916667,22.41175,4.97997e-06,4.98072,39.6974479166667,73.8652354166667,247.920104166667,10.6647770833333,52.014775,1.09463104166667,1.95834,7.6,2.05436,0.122041333333333,0.243955666666667,0.522656666666667,2.48562e-07,0.111346,0
"53",53,0.793431565758908,25.40822,-1.5579,-1.6956,-2.28672,4.49090561991,21.351675,40.951225,213.72225,49.12265,1.147357410255,2.43731606775058,0.195487020833333,0.192863604166667,0.19292425,0.21201,0.310713,0.2726333141145,0.208227402213,0.322077472261,3.31110336566e-06,0.3444162841545,7.47681020833333,14.943070625,22.41175,4.97997e-06,4.98072,39.0731354166667,72.7148145833333,243.722645833333,10.4262375,51.2090458333333,1.111876875,1.95834,7.6,2.05436625,0.122043770833333,0.243955,0.522654770833333,2.48561375e-07,0.111345729166667,0
"54",54,0.946986887401191,25.40822,-1.617275,-1.770965,-2.28892,4.29927328954,21.92615,41.028625,213.14075,41.9456,1.096064864847,2.54944854778049,0.193122833333333,0.1923821875,0.192718916666667,0.212010625,0.310713,0.1694107980353,0.1875946782673,0.357857442083,3.77319436471e-06,0.381198911033,7.47728270833333,14.943159375,22.41175,4.97997e-06,4.98072,38.46410625,71.5917916666667,239.605916666667,10.19343125,50.4182895833333,1.13308875,1.95834,7.6,2.05438333333333,0.122049375,0.243954854166667,0.5226509375,2.48559625e-07,0.111345,0
"55",55,0.743614807916289,25.40822,-1.6595,-1.813595,-2.33212,4.17198879006,21.7964,41.157775,212.70575,46.03475,1.0201315675635,1.85178843236342,0.1922475625,0.191913645833333,0.192469625,0.212011,0.310713,0.1150264235199,0.1718809438683,0.36844205871,3.719798210025e-06,0.3647790081225,7.47752916666667,14.943199375,22.41175,4.97997e-06,4.98072,37.862,70.4832979166667,235.568854166667,9.96632895833333,49.6397395833333,1.13485104166667,1.95834,7.6,2.05439,0.122052,0.243954645833333,0.52264875,2.48558645833333e-07,0.111345,0
"56",56,0.915691206177891,25.40822,-1.68919,-1.849465,-2.33084,4.05478319033,21.89835,41.149375,212.343,40.2719,1.005857526251,2.27043911162997,0.191766666666667,0.191581395833333,0.192207541666667,0.212011,0.310713,0.0957301462669,0.1486145419999,0.3608663322705,4.156058752575e-06,0.400642197366,7.4777025,14.94322,22.41175,4.97997e-06,4.98072,37.27169375,69.3964166666667,231.610104166667,9.74480416666667,48.8803333333333,1.142540625,1.95834,7.6,2.05439541666667,0.1220535,0.243954,0.522647229166667,2.48557729166667e-07,0.111344604166667,0
"57",57,1.18645898110179,25.40822,-1.7142,-1.87102,-2.518105,3.89766252297,22.325825,41.16665,211.938,35.35405,1.200038792629,2.63628332203317,0.191204166666667,0.1912005625,0.1918689375,0.212011,0.310713,0.108531046559,0.200387718226,0.485824732341,4.46179146763e-06,0.405291966327,7.47814645833333,14.943255625,22.41175,4.97997e-06,4.98072,36.6968979166667,68.33658125,227.7275625,9.52867416666667,48.1272125,1.15849375,1.95834,7.6,2.05441166666667,0.122058729166667,0.243953416666667,0.522644,2.48556333333333e-07,0.111343666666667,0
"58",58,0.703131384171237,25.40822,-1.766155,-1.93063,-2.324925,3.828551767565,22.256,41.223375,211.59075,41.92525,0.8305744412495,1.90623293271422,0.191033645833333,0.190916125,0.191579145833333,0.212011,0.310713,0.06129844282955,0.0941840379764,0.2577966596175,4.45759946866e-06,0.4172906008135,7.47843375,14.9433095833333,22.41175,4.97997e-06,4.98072,36.1294979166667,67.2918604166667,223.920166666667,9.31783791666667,47.3940458333333,1.15565916666667,1.95834,7.6,2.05442,0.122062270833333,0.243953,0.5226416875,2.48555e-07,0.111343,0
"59",59,0.450930900063125,25.40822,-1.779195,-1.938045,-2.15688,3.810166856005,21.911425,41.172625,211.374,31.05825,0.41322150966,1.20909036136981,0.191075125,0.190975083333333,0.191485416666667,0.212011,0.310713,0.012439330576135,0.007147620171177,0.04617744218235,3.56960397365e-06,0.347453636759,7.47848,14.94331,22.41175,4.97997e-06,4.98072,35.5710083333333,66.264475,220.18575,9.1121125,46.6735458333333,1.13684041666667,1.95834,7.6,2.05442,0.122063,0.243953,0.522641,2.48555e-07,0.111343,0
"60",60,0.772128323606023,25.40822,-1.772175,-1.93016,-2.47381,3.76788036395,21.641725,40.9372,211.227,43.57945,1.026463230668,2.17786929221774,0.190932354166667,0.1908791875,0.191384104166667,0.212011,0.310713,0.09328280263725,0.16586298717245,0.357343632877,4.54193472859e-06,0.409969205878,7.47854625,14.9433170833333,22.41175,4.97997e-06,4.98072,35.0210145833333,65.2529229166667,216.523020833333,8.911325625,45.9644375,1.13218625,1.95834,7.6,2.05442291666667,0.122063583333333,0.243953,0.5226406875,2.485546875e-07,0.111343,0
"61",61,0.86887013488921,25.40822,-1.791465,-1.95837,-2.412495,3.72015268347,21.88425,40.832625,210.86325,37.85525,0.92930134246,2.10253652879947,0.190848208333333,0.190732875,0.191210583333333,0.212011,0.310713,0.0808047708192,0.132142287989,0.283884050127,4.77124325566e-06,0.432465337672,7.47871520833333,14.943324375,22.41175,4.97997e-06,4.98072,34.484225,64.26435625,212.937708333333,8.71665604166667,45.2809708333333,1.14315416666667,1.95834,7.6,2.05443,0.122065354166667,0.2439525625,0.522639625,2.48554e-07,0.111343,0
"62",62,0.450409006467327,25.40822,-1.81353,-1.973615,-2.19292,3.85811293867,21.45855,40.7677,210.54225,37.4723,0.5410295945035,0.929678785250958,0.193492541666667,0.191098916666667,0.191207083333333,0.212011083333333,0.310709520833333,0.15287856623805,0.023792601695,-0.009090326953345,3.89010244882e-06,0.373445330339,7.47878,14.94331,22.41175,4.97997e-06,4.98072,33.95400625,63.28923125,209.427270833333,8.52785354166667,44.6193270833333,1.127260625,1.95834,7.6,2.05443,0.122066,0.243952,0.522639,2.48554e-07,0.111343,0
"63",63,0.642116341448164,25.40822,-1.6648,-1.78928,-2.25409,4.301996481435,20.9139,40.4918,210.295,47.3059,0.9444141293535,1.5585954266082,0.199674895833333,0.192208166666667,0.19147675,0.212012791666667,0.310707,0.486354114258,0.13068493322805,-0.028576466305905,3.58227661425e-06,0.355947171279,7.47878,14.94331,22.41175,4.97997e-06,4.98072,33.4305645833333,62.3266979166667,205.983416666667,8.343479375,43.96654375,1.11571916666667,1.95834,7.6,2.05443,0.122066,0.243952,0.522639,2.48554e-07,0.111343,0
"64",64,0.963662213225279,25.40822,-1.61087,-1.727245,-2.382785,4.385649280905,21.31085,40.272975,209.9055,45.7733,1.284097893448,2.6127168790689,0.199504625,0.192468020833333,0.1917178125,0.212014,0.3107105,0.5501268124805,0.2232578941295,0.1346187940936,3.860039953575e-06,0.376090867727,7.47894479166667,14.9433525,22.41175,4.97997e-06,4.98072,32.9198520833333,61.38584375,202.604583333333,8.16340791666667,43.3312041666667,1.128185,1.95834,7.6,2.054435625,0.122067604166667,0.243952,0.522637541666667,2.48553354166667e-07,0.111342541666667,0
"65",65,1.18219971281867,25.40822,-1.660185,-1.80565,-2.45935,4.05869522292,22.053575,40.307225,209.39025,35.793,1.228209143151,2.67522894538372,0.194016145833333,0.191856375,0.191713270833333,0.212014,0.310713,0.257265562953,0.233632295343,0.330944345715,4.3715503356e-06,0.406362043284,7.47958270833333,14.9435079166667,22.41175,4.97997e-06,4.98072,32.4242770833333,60.4702958333333,199.2894375,7.987579375,42.7064395833333,1.15700354166667,1.95834,7.6,2.05445833333333,0.122074458333333,0.243951895833333,0.522631958333333,2.48550770833333e-07,0.111341291666667,0
"66",66,1.46792133086148,25.40822,-1.731935,-1.88522,-2.489655,3.8132111061,22.48525,40.440525,208.85575,28.10615,1.10191091784,2.63502337053831,0.191453333333333,0.191135104166667,0.191498125,0.212014,0.310713,0.119853443427,0.184372913067,0.3812790063,4.6092077742e-06,0.41640085503,7.480434375,14.9435464583333,22.41175,4.97997e-06,4.98072,31.9415729166667,59.5771854166667,196.037166666667,7.81593083333333,42.0896125,1.17978791666667,1.95834,7.6,2.05448291666667,0.122084479166667,0.243950104166667,0.522625604166667,2.48547395833333e-07,0.111339708333333,0
"67",67,1.22578588708994,25.40822,-1.793945,-1.9529,-2.475075,3.645585580815,22.680125,40.590075,208.41675,29.33435,0.9722397150645,2.52284063653763,0.190556208333333,0.1905239375,0.1911581875,0.212014,0.310713,0.0736045745937,0.13025438982345,0.3391421855985,4.816939975905e-06,0.429233865022,7.48093854166667,14.9432608333333,22.41175,4.97997e-06,4.98072,31.4679895833333,58.7013375,192.8461875,7.64838229166667,41.4855229166667,1.18446770833333,1.95834,7.6,2.05449104166667,0.12209075,0.2439464375,0.522623354166667,2.48546354166667e-07,0.111339166666667,0
"68",68,0.673008540076103,25.40822,-1.83536,-1.99588,-2.34572,3.60141387607,22.4665,40.7069,208.155,40.477,0.7232222384415,1.64755401847102,0.190445875,0.190396979166667,0.190970333333333,0.212014,0.310713,0.0411141413999,0.06449043618115,0.18243411368395,4.798154523345e-06,0.435178063829,7.48125,14.943265625,22.41175,4.97997e-06,4.98072,30.9960041666667,57.8318979166667,189.7155625,7.48479625,40.8940875,1.166736875,1.95834,7.6,2.0545,0.122094375,0.243945583333333,0.522621,2.48545e-07,0.111339,0
"69",69,0.513655720655792,25.40822,-1.833625,-1.993525,-2.270425,3.80147967226,21.7474,40.614925,208.05525,44.6189,0.7042736937645,1.33515620660081,0.1939071875,0.190960145833333,0.191019875,0.212014833333333,0.3107094375,0.2053963145144,0.0517271812638,0.0350060928407,4.407164736475e-06,0.4121403842995,7.48125,14.943245625,22.41175,4.97997e-06,4.98072,30.52810625,56.9711604166667,186.643354166667,7.32507895833333,40.31501875,1.14366145833333,1.95834,7.6,2.0545,0.122095,0.243945,0.522621,2.48545e-07,0.111339,0
"70",70,0.236923766023928,25.40822,-1.66409,-1.779885,-1.953765,4.4389082599,20.9923,40.3803,207.92075,63.5003,0.449138563166,0.966142331004767,0.204121916666667,0.192735458333333,0.191396770833333,0.212017458333333,0.3107071875,0.494999783229,0.0126749187907,-0.351138054981,2.614602145684e-06,0.292598489033,7.48125,14.94324,22.41175,4.97997e-06,4.98072,30.0683166666667,56.12484375,183.628916666667,7.16909375,39.7443666666667,1.12898020833333,1.95834,7.6,2.0545,0.122095,0.243945,0.522621,2.48545e-07,0.111339,0
"71",71,0.461136334235081,25.40822,-1.51509,-1.638645,-2.184995,4.77727861725,20.6749,40.013425,207.6785,76.61295,1.307209208189,2.18529789321861,0.216404208333333,0.194464520833333,0.191988875,0.212020979166667,0.310707270833333,0.8111944252185,0.305946930952,-0.18208469282245,3.37018012533e-06,0.3721477469025,7.48138041666667,14.943255,22.41175,4.97997e-06,4.98072,29.6186541666667,55.2958833333333,180.6709375,7.01669979166667,39.181425,1.13040875,1.95834,7.6,2.05450291666667,0.122096166666667,0.243945,0.522620083333333,2.48544729166667e-07,0.1113386875,0
"72",72,1.19828981000873,25.73862,-1.41703,-1.566795,-2.331605,4.817588582315,21.825225,39.89195,207.20025,45.14145,1.584154029244,3.16972582158127,0.218782020833333,0.194414270833333,0.192491708333333,0.212024,0.310712875,0.8214344564,0.313821622258,0.0888639652663,3.367596331165e-06,0.3600295790605,7.48212,14.9433858333333,22.41175,4.97997e-06,4.98072,29.1844583333333,54.4912520833333,177.768791666667,6.86788729166667,38.6304020833333,1.16261770833333,1.95834,7.6,2.054525,0.12210375,0.243944354166667,0.522614270833333,2.48542208333333e-07,0.111337208333333,0
"73",73,1.45756897149897,26.68246,-1.46012,-1.601575,-2.312965,4.77515627724,22.625475,40.090675,206.67425,34.9857,1.471639273171,3.06277690475662,0.206150854166667,0.193625291666667,0.19272275,0.212024,0.310713,0.738638652287,0.2268432801715,0.15282178333005,3.293388510825e-06,0.3533314448705,7.483569375,14.9437633333333,22.41175,4.97997e-06,4.98072,28.7614916666667,53.70686875,174.921645833333,6.72265791666667,38.0892791666667,1.19197104166667,1.95834,7.6,2.05457625,0.122119729166667,0.243944125,0.5226014375,2.48536041666667e-07,0.111334416666667,0
"74",74,1.68361328278696,31.41346,-1.539795,-1.666115,-2.479665,4.39216610904,23.10495,40.37225,206.22125,29.90115,1.471349234628,2.96599258091158,0.1965670625,0.192747854166667,0.192665270833333,0.212024,0.310713,0.368507803719,0.2739248492735,0.4503262796115,3.899819681185e-06,0.378586385343,7.48479291666667,14.9436689583333,22.41175,4.97997e-06,4.98072,28.3484541666667,52.9417416666667,172.128041666667,6.5809425,37.5580354166667,1.211881875,1.95834,7.6,2.05461145833333,0.122133895833333,0.243940458333333,0.522592729166667,2.485319375e-07,0.111332666666667,0
"75",75,1.82742438048913,31.82462,-1.64416,-1.79175,-2.60001,4.03700453902,23.354975,40.621975,205.859,27.2554,1.419144861408,2.80804048499451,0.1924089375,0.191673583333333,0.192250833333333,0.212024,0.310713,0.1813578471056,0.253669921254,0.583173691672,4.4049574096e-06,0.40093821177,7.48572041666667,14.9432158333333,22.41175,4.97997e-06,4.98072,27.9429833333333,52.1914375,169.386875,6.442644375,37.0386166666667,1.22066166666667,1.95834,7.6,2.05462875,0.122145416666667,0.2439341875,0.5225883125,2.48529708333333e-07,0.1113316875,0
"76",76,1.6616777567801,31.82462,-1.73517,-1.89126,-2.553955,3.78602937388,23.53295,40.779125,205.581,25.506,1.200770827632,2.73954395429939,0.190897375,0.1908003125,0.191666104166667,0.212024,0.310713,0.1016858219744,0.1737156189144,0.49866580222,4.77615623548e-06,0.426698786592,7.48629083333333,14.9423585416667,22.41175,4.97997e-06,4.98072,27.5453604166667,51.45570625,166.696958333333,6.30760083333333,36.5291708333333,1.22265395833333,1.95834,7.6,2.054626875,0.122153729166667,0.243925333333333,0.522588833333333,2.48529875e-07,0.111331708333333,0
"77",77,1.6613397936257,31.82462,-1.80667,-1.966515,-2.58728,3.56433636429,23.61745,40.8846,205.38075,24.5207,1.113417479289,2.6539039260214,0.190122520833333,0.190160708333333,0.1911001875,0.212024,0.310713,0.0763600104823,0.1413319770144,0.4531100815535,5.087523911925e-06,0.44261041647,7.48664416666667,14.941258125,22.41175,4.97997e-06,4.98072,27.1553125,50.73370625,164.056708333333,6.175828125,36.0294,1.22247729166667,1.95834,7.6,2.05461270833333,0.122160083333333,0.243914916666667,0.52259225,2.48531604166667e-07,0.111332541666667,0
"78",78,0.929822805264893,31.82462,-1.86627,-2.02727,-2.412725,3.43913777872,23.45655,40.942175,205.26525,32.70635,0.702904836012,2.32620849897449,0.1898515,0.1899045625,0.190718645833333,0.212024,0.310713,0.02358895791033,0.043414251221,0.2112625278696,4.80523028504e-06,0.424634800443,7.4867375,14.940091875,22.41175,4.97997e-06,4.98072,26.7691125,50.0210166666667,161.465895833333,6.047245625,35.5404645833333,1.20952229166667,1.95834,7.6,2.05459083333333,0.1221635625,0.243904479166667,0.522597916666667,2.485344375e-07,0.111333791666667,0
"79",79,0.624332717366196,31.82462,-1.87904,-2.04043,-2.272605,3.703365930055,22.80915,40.91585,205.346,34.4512,0.620537009999,1.36505000566979,0.191592895833333,0.190277458333333,0.1906638125,0.212024,0.310711916666667,0.2248202736135,0.014006517925995,-0.022284096169995,4.38002129886e-06,0.40398969295,7.48683,14.93988,22.41175,4.97997e-06,4.98072,26.3790875,49.3053479166667,158.9229375,5.92171208333333,35.0594729166667,1.18540833333333,1.95834,7.6,2.05459,0.122165,0.243902479166667,0.522598520833333,2.48535e-07,0.111334,0
"80",80,0.740593903586963,31.82462,-1.816085,-1.968795,-2.39471,3.63821383079,22.115075,40.649325,205.435,39.3139,0.857415136381,1.5866206171747,0.191756604166667,0.1905908125,0.1907599375,0.212024,0.310713,0.1364813188205,0.1131748260804,0.1624568542804,4.9570285863e-06,0.445297143432,7.48682583333333,14.9397441666667,22.41175,4.97997e-06,4.98072,25.9932229166667,48.5977020833333,156.426520833333,5.79902875,34.5862375,1.169811875,1.95834,7.6,2.054585625,0.122165,0.243901208333333,0.5225994375,2.48535e-07,0.111334,0
"81",81,1.12444290282588,31.82462,-1.82766,-1.984205,-2.641275,3.51810267522,22.199625,40.350125,205.381,34.1723,1.163899392818,2.57322997976399,0.190635166666667,0.1903083125,0.1906658125,0.212024,0.310713,0.1263807134787,0.196733062714,0.396317462788,5.18101908235e-06,0.444462376729,7.48699541666667,14.9395135416667,22.41175,4.97997e-06,4.98072,25.61734375,47.9077458333333,153.975541666667,5.67916375,34.1208229166667,1.1759125,1.95834,7.6,2.05458458333333,0.122167104166667,0.243898895833333,0.522599395833333,2.48535e-07,0.111333833333333,0
"82",82,1.46172321196387,31.82462,-1.868875,-2.027435,-2.70703,3.338131880805,22.8097,40.2569,205.08975,27.8523,1.173752173259,2.73243475223163,0.18987875,0.189815333333333,0.190366541666667,0.212024,0.310713,0.1024001652946,0.18016888546215,0.4254861427465,5.53661612416e-06,0.465690908894,7.48759229166667,14.9389895833333,22.41175,4.97997e-06,4.98072,25.2546125,47.2395145833333,151.5694375,5.56204770833333,33.6648666666667,1.19714291666667,1.95834,7.6,2.05459,0.122174958333333,0.243892916666667,0.522597916666667,2.48534291666667e-07,0.111333791666667,0
"83",83,1.73974321751995,31.82462,-1.92715,-2.08717,-2.76605,3.13825204798,23.172375,40.2764,204.73875,22.2707,1.13868158628,2.52296915239491,0.18916025,0.189204375,0.189956229166667,0.212024,0.310713,0.0810404804389,0.15200441248215,0.4225004306545,5.84778397042e-06,0.4831297022605,7.48786666666667,14.9376960416667,22.41175,4.97997e-06,4.98072,24.9039833333333,46.5907625,149.207375,5.44770625,33.2164104166667,1.20997520833333,1.95834,7.6,2.054570625,0.122180895833333,0.243881020833333,0.522602979166667,2.48536770833333e-07,0.111334791666667,0
"84",84,1.98623984873459,31.82462,-1.99007,-2.149715,-2.78813,2.92924580582,23.253,40.288425,204.39875,18.8239,1.0517157350325,2.39291803450411,0.188588854166667,0.188653520833333,0.189512833333333,0.212024,0.310713,0.0606633037708,0.1152393033043,0.376334202135,6.122054806325e-06,0.499472659134,7.48754604166667,14.935649375,22.41175,4.97997e-06,4.98072,24.5634166666667,45.9584583333333,146.889041666667,5.33609083333333,32.7793729166667,1.212369375,1.95834,7.6,2.05451791666667,0.1221814375,0.243864,0.522616625,2.48543145833333e-07,0.111337666666667,0
