"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol s-1)","GPP (mmol m-2 s-1)","theta0","theta1","theta2","theta3","theta4","RHIZF0 (mmol s-1)","RHIZF1 (mmol s-1)","RHIZF2 (mmol s-1)","RHIZF3 (mmol s-1)","RHIZF4 (mmol s-1)","FinRootC0 (gC m-2 grd)","FinRootC1 (gC m-2 grd)","FinRootC2 (gC m-2 grd)","FinRootC3 (gC m-2 grd)","FinRootC4 (gC m-2 grd)","MicrobN0 (gN m-2 grd)","MicrobN1 (gN m-2 grd)","MicrobN2 (gN m-2 grd)","MicrobN3 (gN m-2 grd)","MicrobN4 (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","SLA (m-2 kgC)","RLA (m2 m-2)","RA0 (m2 m-2","RA1 (m2 m-2)","RA3 (m2 m-2)","RA4 (m2 m-2)","RA4 (m2 m-2)","Reproduction (gC m-2)"
"11",11,0.790598263909246,0.532200000000013,-0.942795,-0.973624,-1.454885,6.86235278536,25.662475,54.4263,212.0145,48.6938,0.993863811671,1.44054405233442,0.203596729166667,0.202629104166667,0.206048708333333,0.212003,0.310713,0.1626383746293,0.1651354430876,0.665626650962,-2.53176035737e-06,0.000465891770919,9.96145,14.94133,24.90192,4.98026e-05,0.00540277,87.2027604166667,146.594479166667,527.803458333333,28.36451875,1.43741625,0.734754895833333,1.95834,7.6,1.96471,0.162199,0.255064,0.582113,2.59904e-07,0.000623392,0
"12",12,0.565292429200658,0.532200000000013,-0.975953,-0.995697,-1.3274,6.84704905672,25.180475,53.95905,212.37825,35.47025,0.53882608016,0.686839731717355,0.2028535625,0.202379125,0.205492020833333,0.212003,0.310713,0.0658695232486,0.0629735293446,0.40965578861,-2.12370440482e-06,0.00032890354763,9.96145,14.94133,24.90192,4.98026e-05,0.00540277,85.6901625,144.0164375,517.966229166667,27.6305479166667,1.41269708333333,0.748497541666667,1.95834,7.6,1.96471,0.162199,0.255064,0.582113,2.59904e-07,0.000623392,0
"13",13,0.619055671607482,0.532200000000013,-0.9924555,-1.0043,-1.389275,6.77217817634,24.75865,53.373875,212.72825,41.83875,0.693616976312,0.997838374792829,0.2024015625,0.2021991875,0.205019541666667,0.212003,0.310713,0.08336941733655,0.1022156110892,0.5076245150365,-2.20616905345e-06,0.0004094313368295,9.96145,14.94133,24.90192,4.98026e-05,0.00540277,84.2066208333333,141.4886875,508.335020833333,26.9226645833333,1.38851375,0.7569870625,1.95834,7.6,1.96471,0.162199,0.255064,0.582113,2.59904e-07,0.000623392,0
"14",14,0.714116679762411,0.532200000000013,-1.013955,-1.02527,-1.534275,6.714438227245,24.665575,52.862,212.92,51.4713,0.999599199166,1.41769747361675,0.201869291666667,0.201846520833333,0.2044399375,0.212003,0.310713,0.13398189614675,0.1884186982929,0.676672594204,-1.977092605985e-06,0.000528664075065,9.96145,14.94133,24.90192,4.98026e-05,0.00540277,82.7549979166667,139.014645833333,498.903625,26.23956875,1.36463416666667,0.772150625,1.95834,7.6,1.96471,0.162199,0.255064,0.582113,2.59904e-07,0.000623392,0
"15",15,0.709577146313731,0.532200000000013,-1.04421,-1.05508,-1.55398,6.62779574065,24.679325,52.493525,212.986,52.6469,1.020204479615,1.44235268454833,0.201372958333333,0.201423666666667,0.203787416666667,0.212003,0.310713,0.1368091298405,0.197831694957,0.684974391211,-1.84062037604e-06,0.000590841046807,9.961461875,14.94133,24.90192,4.98026e-05,0.00540277,81.3347416666667,136.593645833333,489.667770833333,25.5798770833333,1.34121958333333,0.7884585,1.95834,7.6,1.96471,0.162199375,0.255064,0.582113,2.59904e-07,0.000623392,0
"16",16,0.141289097683217,0.532200000000013,-1.067345,-1.07641,-1.13864,6.82837210619,24.27925,52.1801,213.06275,64.0165,0.281078269573,0.636918645389763,0.208738458333333,0.20206825,0.203429645833333,0.212004166666667,0.310711604166667,0.18142718332035,-0.003555497827025,0.10280832667665,-2.8027733767e-06,0.0004005633462575,9.96148,14.94133,24.90192,4.98026e-05,0.00540277,79.9439979166667,134.222666666667,480.623020833333,24.9424708333333,1.31797583333333,0.787072125,1.95834,7.6,1.96471,0.1622,0.255064,0.582113,2.59904e-07,0.000623392,0
"17",17,0.470575807939888,3.14920000000002,-0.9698285,-1.006535,-1.280925,6.79987717219,24.032025,51.73835,213.25875,43.2654,0.505664087284,0.91665456642263,0.212445020833333,0.202581791666667,0.203297604166667,0.212005,0.310713,0.21410243141,0.07413983551275,0.2170076313425,-2.201595766985e-06,0.0004168964246855,9.96148,14.94133,24.90192,4.98026e-05,0.00540277,78.5796145833333,131.897895833333,471.7658125,24.3257979166667,1.29523125,0.785731666666667,1.95834,7.6,1.96471,0.1622,0.255064,0.582113,2.59904e-07,0.000623392,0
"18",18,0.517591102641628,3.88700000000001,-0.992081,-1.018405,-1.391575,6.75171179473,23.78665,51.339225,213.35575,53.20705,0.764962067643,1.25571476965673,0.209544875,0.202266645833333,0.203049291666667,0.212005,0.310713,0.276135801509,0.13839063511605,0.349918237459,-2.15086495563e-06,0.0005202047567575,9.96148375,14.94133,24.90192,4.98026e-05,0.00540277,77.2407791666667,129.6175,463.092458333333,23.7282479166667,1.27297270833333,0.794998354166667,1.95834,7.6,1.96471,0.1622,0.255064,0.582113,2.59904e-07,0.000623392,0
"19",19,0.867406030463417,5.62400000000002,-1.02738,-1.037975,-1.64339,6.661680064975,24.208525,51.062925,213.2895,57.6328,1.291686781163,2.17563634212209,0.205743916666667,0.201642208333333,0.202617104166667,0.212005,0.310713,0.3889740047845,0.2692294408635,0.632806729567,-1.569009078004e-06,0.000679276144071,9.96174,14.9414154166667,24.90192,4.98026e-05,0.00540277,75.9334916666667,127.388895833333,454.5996875,23.1485645833333,1.25116583333333,0.8187975625,1.95834,7.6,1.96471875,0.162202333333333,0.255064,0.582110520833333,2.599030625e-07,0.000623389229166667,0
"20",20,0.821449913094169,7.45300000000002,-1.093215,-1.095145,-1.661995,6.44215198706,24.707825,51.037025,213.0745,55.865,1.173779425773,2.15606703696576,0.201874416666667,0.2008878125,0.2019644375,0.212005,0.310713,0.2397702145755,0.2719183043375,0.6613457588715,-1.2309091258695e-06,0.000746422866445,9.96242604166667,14.9416539583333,24.90192,4.98026e-05,0.00540277,74.65683125,125.2113125,446.282708333333,22.5860354166667,1.22960145833333,0.847478666666667,1.95834,7.6,1.96474333333333,0.162209583333333,0.255064,0.582103333333333,2.598999375e-07,0.000623381333333333,0
"21",21,0.585019677016939,7.59724,-1.150835,-1.160595,-1.489955,6.281279236855,24.822025,51.06385,212.95175,40.46685,0.561788166384,1.48521460698937,0.200355,0.2002576875,0.201324229166667,0.212005,0.310713,0.0848902432105,0.11793851247605,0.358366523108,-1.095826637422e-06,0.0005943093444385,9.962759375,14.94177,24.90192,4.98026e-05,0.00540277,73.40301875,123.0755,438.136729166667,22.0398895833333,1.20851479166667,0.860496604166667,1.95834,7.6,1.96475375,0.162213,0.255064,0.582099854166667,2.59898e-07,0.000623377708333333,0
"22",22,0.593830758429967,7.59724,-1.16758,-1.170185,-1.531795,6.25047613652,24.440225,50.92695,213.0225,41.5237,0.656657195733,1.16864825527649,0.2008296875,0.199889833333333,0.2008814375,0.212005979166667,0.310712791666667,0.14094111635065,0.13280518866615,0.3822436839375,-9.933518263515e-07,0.000667757072521,9.96278,14.94177,24.90192,4.98026e-05,0.00540277,72.1714729166667,120.9800625,430.158333333333,21.5095604166667,1.187635,0.860830104166667,1.95834,7.6,1.96476,0.162213,0.255064,0.5821,2.59898e-07,0.000623377,0
"23",23,0.61693729964891,7.59724,-1.20343,-1.208585,-1.750745,6.142881358535,24.10155,50.65785,213.1425,56.24605,1.024753911662,1.41975163219336,0.199656041666667,0.199346520833333,0.20045575,0.212006,0.310713,0.1826705164201,0.240723443072,0.600563102393,-4.60222329206e-07,0.000797646821207,9.96278375,14.94177,24.90192,4.98026e-05,0.00540277,70.9600270833333,118.921208333333,422.344875,20.9943625,1.16733541666667,0.864257208333333,1.95834,7.6,1.96476,0.162213,0.255064,0.582099625,2.59898e-07,0.000623377,0
"24",24,0.575509606102333,7.59724,-1.242315,-1.249025,-1.81895,6.0122800506,24.214125,50.428525,213.161,64.5819,1.11988749987,1.8326574342479,0.19876275,0.198739270833333,0.199965666666667,0.212006,0.310713,0.183166869378,0.26301583287,0.67281218625,-1.72192429935e-07,0.00089234503776,9.96284833333333,14.9417922916667,24.90192,4.98026e-05,0.00540277,69.7753166666667,116.907520833333,414.6921875,20.4935125,1.14741395833333,0.8711015625,1.95834,7.6,1.96476,0.16221375,0.255064,0.582098645833333,2.59897666666667e-07,0.000623376333333333,0
"25",25,0.71871472251022,7.59724,-1.28386,-1.29202,-1.86603,5.85977731566,24.448625,50.325775,213.14575,57.32275,1.1016794016,1.90861110466188,0.197867395833333,0.198029895833333,0.199409416666667,0.212006,0.310713,0.1612824983736,0.249326179398,0.690120340942,1.370495910449e-07,0.000950873451495,9.96300333333333,14.9418554166667,24.90192,4.98026e-05,0.00540277,68.6140395833333,114.934125,407.1970625,20.0062854166667,1.12772395833333,0.881857729166667,1.95834,7.6,1.96476354166667,0.162215375,0.255064,0.58209725,2.59896729166667e-07,0.000623374375,0
"26",26,0.735032576584559,7.59724,-1.332525,-1.341795,-1.83741,5.69101147048,24.647375,50.282025,213.10725,52.63085,0.995882011668,2.00096429873882,0.1970763125,0.197306875,0.198775979166667,0.212006,0.310713,0.1264560296735,0.2072712006431,0.66110393663,3.397963190145e-07,0.0010505754499345,9.96319854166667,14.9419395833333,24.90192,4.98026e-05,0.00540277,67.4757958333333,113.000041666667,399.855645833333,19.532575,1.10851541666667,0.894452958333333,1.95834,7.6,1.964773125,0.162217145833333,0.255064,0.582094958333333,2.59895708333333e-07,0.0006233720625,0
"27",27,1.03890576305661,7.59724,-1.379185,-1.390495,-2.07627,5.52313153186,24.929475,50.268125,213.06125,45.8959,1.2758353414415,2.29861254555322,0.196352708333333,0.1965688125,0.198047,0.212006,0.310713,0.1827309357883,0.287978110266,0.8039884986825,1.0091835674945e-06,0.0011361898853015,9.96353729166667,14.9421016666667,24.90192,4.98026e-05,0.00540277,66.3626020833333,111.107458333333,392.664354166667,19.0715208333333,1.08970125,0.911713354166667,1.95834,7.6,1.96478666666667,0.162220833333333,0.255064354166667,0.582090895833333,2.59894270833333e-07,0.000623367979166667,0
"28",28,0.553501691635009,7.59724,-1.448315,-1.45862,-1.934635,5.34487207939,24.823925,50.2974,213.04675,55.38475,0.853590147126,1.68503181235371,0.195568708333333,0.1958331875,0.19738075,0.212006,0.310713,0.0997042582153,0.16677079668745,0.5860336960475,9.51764746267e-07,0.001080568776701,9.963848125,14.94226625,24.90192,4.98026e-05,0.00540277,65.2681416666667,109.2486875,385.618958333333,18.6226375,1.07120729166667,0.917237458333333,1.95834,7.6,1.9648,0.162224,0.255065,0.582087,2.598926875e-07,0.000623364,0
"29",29,0.895703857220896,7.59724,-1.48968,-1.499845,-2.08585,5.163964435325,24.86585,50.2106,213.167,48.1114,1.092980619057,2.11740825016825,0.194933291666667,0.1951979375,0.1967383125,0.212006,0.310713,0.13432539302915,0.223975693694,0.733395544754,1.5476246416845e-06,0.0012815719647525,9.96399729166667,14.94232625,24.90192,4.98026e-05,0.00540277,64.1935041666667,107.42475,378.7161875,18.1856604166667,1.05316229166667,0.924935083333333,1.95834,7.6,1.96480333333333,0.162225416666667,0.255065270833333,0.582085645833333,2.59891666666667e-07,0.000623362583333333,0
"30",30,0.874855264520957,7.59724,-1.552515,-1.56523,-2.12781,4.958577825795,25.0162,50.172475,213.191,46.5216,1.047549711366,2.19390050125495,0.194290791666667,0.194498229166667,0.1959723125,0.212006,0.310713,0.1270672837461,0.2090319122115,0.7100665586505,1.937993795244e-06,0.0013834387777635,9.96439229166667,14.9425054166667,24.90192,4.98026e-05,0.00540277,63.1428770833333,105.639916666667,371.952083333333,17.7601875,1.03541791666667,0.937796291666667,1.95834,7.6,1.96481666666667,0.162229625,0.255065916666667,0.582081041666667,2.59890020833333e-07,0.000623357729166667,0
"31",31,0.835519277037813,7.59724,-1.609365,-1.623225,-2.17198,4.77439496738,25.117075,50.1635,213.209,44.7243,0.997647200031,2.15927866261465,0.1939280625,0.193991354166667,0.195205708333333,0.212006,0.310713,0.13652012780705,0.207735866345,0.6519442859985,2.25289450452e-06,0.001444869497777,9.96489291666667,14.942735625,24.90192,4.98026e-05,0.00540277,62.11464375,103.892229166667,365.322895833333,17.3455833333333,1.018029375,0.946692416666667,1.95834,7.6,1.96483666666667,0.162234375,0.2550663125,0.582075395833333,2.59887333333333e-07,0.000623351395833333,0
"32",32,0.804368883029969,7.59724,-1.673205,-1.684535,-2.201285,4.56160752758,25.195,50.146775,213.3065,43.22525,0.9105717569585,2.08056171880923,0.19326175,0.1933709375,0.194534166666667,0.212006,0.310713,0.1161714596057,0.18426295024085,0.6086226667065,2.54919469353e-06,0.0015118398293335,9.96522395833333,14.942879375,24.90192,4.98026e-05,0.00540277,61.1041645833333,102.176104166667,358.826520833333,16.94123125,1.00068835416667,0.948895104166667,1.95834,7.6,1.96485291666667,0.1622380625,0.255067,0.5820713125,2.59885645833333e-07,0.000623347291666667,0
"33",33,0.443973928134741,7.59724,-1.728755,-1.74121,-1.916585,4.42659935576,24.946075,50.095125,213.4375,26.826,0.2261649654579,1.2701898960354,0.193094458333333,0.193090333333333,0.193988895833333,0.212006,0.310713,0.015970088736595,0.02208136559553,0.18705321520505,1.6506923246785e-06,0.0010582954729775,9.96537,14.942935,24.90192,4.98026e-05,0.00540277,60.11229375,100.49284375,352.4603125,16.5468208333333,0.98386925,0.940554583333333,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"34",34,0.447047120131712,7.59724,-1.75824,-1.765005,-2.03568,4.41533662209,24.26915,49.8577,213.73825,37.6796,0.497473702092,0.948387589375797,0.193199479166667,0.1929606875,0.1937100625,0.212006,0.310713,0.1008244553408,0.08560627651215,0.3096011409345,2.402777933515e-06,0.001439107209375,9.96537,14.94293,24.90192,4.98026e-05,0.00540277,59.1348166666667,98.8363333333333,346.2221875,16.1620791666667,0.9672289375,0.9211076875,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"35",35,0.545434794491847,7.59724,-1.768185,-1.773085,-2.090675,4.48193983738,23.678,49.5109,213.98725,41.0682,0.632362372329,0.952610167887888,0.193947875,0.192943666666667,0.193491229166667,0.212006,0.310713,0.23038327817,0.10874213762945,0.2917861188475,2.47240680609e-06,0.001449204424174,9.96537,14.94293,24.90192,4.98026e-05,0.00540277,58.1750083333333,97.2103958333333,340.109666666667,15.7869354166667,0.950875270833333,0.907736166666667,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"36",36,0.386218094457725,7.59724,-1.762845,-1.76342,-1.966655,4.345211529665,23.372975,49.162575,214.11875,26.1579,0.2660413461525,0.838028221532056,0.193792583333333,0.192909729166667,0.1933190625,0.212006,0.310713,0.0758725175893,0.0417860619095,0.14725055293735,1.8844440611085e-06,0.001130523669485,9.96537,14.94293,24.90192,4.98026e-05,0.00540277,57.2334083333333,95.6151,334.118770833333,15.4209354166667,0.934949083333333,0.895463333333333,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"37",37,0.490490726226511,7.59724,-1.79137,-1.794585,-2.10381,4.24020647457,23.17175,48.826225,214.1725,38.1155,0.521787801806,1.21762551934549,0.192947729166667,0.1926901875,0.193119229166667,0.212006,0.310713,0.09444904715215,0.11482978029325,0.310965704933,2.765273265235e-06,0.0015403377930295,9.96537,14.94293,24.90192,4.98026e-05,0.00540277,56.3098854166667,94.0503770833333,328.247916666667,15.06408125,0.9191235,0.887462583333333,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"38",38,0.478106338769338,7.59724,-1.82525,-1.82984,-2.15266,4.100756262295,23.179475,48.598675,214.1085,38.17225,0.5185990510855,1.33862728189461,0.1923455,0.1923184375,0.192839166666667,0.212006,0.310713,0.07725449619195,0.1126032366613,0.3271927600865,2.884430667195e-06,0.0015456744886275,9.96537,14.94293,24.90192,4.98026e-05,0.00540277,55.4037270833333,92.5148979166667,322.49425,14.7160708333333,0.903704875,0.886972395833333,1.95834,7.6,1.96486,0.16224,0.255067,0.58207,2.59885e-07,0.000623346,0
"39",39,0.591528818233003,7.59724,-1.86727,-1.872965,-2.34724,3.965322116115,23.241225,48.446175,213.966,43.6902,0.78848290917,1.69134343663922,0.1917863125,0.191866708333333,0.192482604166667,0.212006,0.310713,0.11812541396175,0.1832626918155,0.485380082202,3.423812172405e-06,0.0017110874940705,9.965393125,14.9429364583333,24.90192,4.98026e-05,0.00540277,54.5150166666667,91.0087020833333,316.856416666667,14.3769416666667,0.888643208333333,0.892265229166667,1.95834,7.6,1.96486,0.16224,0.255067,0.5820696875,2.59885e-07,0.000623345645833333,0
"40",40,0.5969172401634,7.59724,-1.915315,-1.920875,-2.423755,3.752466268545,23.728425,48.3876,213.7045,45.2664,0.795941470989,2.06748367965942,0.1912969375,0.191399208333333,0.192027479166667,0.212006,0.310713,0.11485428145785,0.1824456558147,0.4968322220085,3.75710754396e-06,0.001805641776387,9.965499375,14.9429633333333,24.90192,4.98026e-05,0.00540277,53.64878125,89.5383520833333,311.331625,14.0466208333333,0.873923,0.903306458333333,1.95834,7.6,1.96486,0.16224075,0.255067,0.582068666666667,2.59884583333333e-07,0.000623344333333333,0
"41",41,0.569083308282819,7.59724,-1.97222,-1.97833,-2.43404,3.55613456328,24.08615,48.432825,213.475,43.62705,0.697078864911,1.9380046942101,0.1907525625,0.190871604166667,0.191565791666667,0.212006,0.310713,0.09178888364005,0.149923847173,0.45350316288,3.956821222585e-06,0.001858803865021,9.96562333333333,14.94299,24.90192,4.98026e-05,0.00540277,52.7965270833333,88.0933416666667,305.916791666667,13.7245895833333,0.859407416666667,0.9119434375,1.95834,7.6,1.96486,0.1622423125,0.255067,0.582067604166667,2.59884e-07,0.000623343,0
"42",42,0.551319495797931,7.59724,-2.0257,-2.03335,-2.361075,3.40568773593,24.150975,48.47565,213.309,34.236,0.5261301555135,1.47979845254888,0.190474541666667,0.190539166666667,0.191159083333333,0.212006,0.310713,0.0673336500483,0.10564991325215,0.3511859037065,4.179554566435e-06,0.0019564761202535,9.96565,14.94299,24.90192,4.98026e-05,0.00540277,51.9596145833333,86.67464375,300.6088125,13.4103354166667,0.84517775,0.911345208333333,1.95834,7.6,1.96486,0.162243,0.255067,0.582067,2.59884e-07,0.000623343,0
"43",43,0.125844277318509,7.59724,-2.06252,-2.0685,-2.131525,3.331561635325,23.568575,48.4163,213.33,15.3943,0.0532915944795,0.418744623596042,0.191377645833333,0.190514208333333,0.190965,0.212006333333333,0.310710875,-0.003080687846425,-0.0025700106926,0.05802706162325,1.88246853647e-06,0.0009134316784375,9.96565,14.94299,24.90192,4.98026e-05,0.00540277,51.13325625,85.2757104166667,295.404895833333,13.1036479166667,0.831179541666667,0.892231041666667,1.95834,7.6,1.96486,0.162243,0.255067,0.582067,2.59884e-07,0.000623343,0
"44",44,0.615505797273764,7.59724,-1.98011,-1.96885,-2.26986,3.6488835144,23.196125,48.122775,213.428,30.9117,0.490597179859,1.33160723916103,0.193929145833333,0.1908566875,0.190909666666667,0.212007,0.310713,0.2852806478695,0.068479804167,0.13506354591955,3.69014532152e-06,0.0017701376596405,9.96565,14.94299,24.90192,4.98026e-05,0.00540277,50.3236916666667,83.9047708333333,290.3033125,12.8044395833333,0.817469604166667,0.881630520833333,1.95834,7.6,1.96486,0.162243,0.255067,0.582067,2.59884e-07,0.000623343,0
"45",45,0.512709262859301,7.59724,-2.007855,-2.00274,-2.417775,3.404647847505,23.481425,47.955975,213.33575,41.025,0.6355694497635,1.70759932266631,0.191976645833333,0.190654541666667,0.1907771875,0.212007,0.310713,0.18526580824905,0.13967205819165,0.308621148399,4.34834396406e-06,0.002005823026035,9.96565,14.94299,24.90192,4.98026e-05,0.00540277,49.5324354166667,82.5639583333333,285.3023125,12.5126229166667,0.8039159375,0.8854713125,1.95834,7.6,1.96486395833333,0.162243,0.255067,0.582067,2.59884e-07,0.000623343,0
"46",46,0.517419830590693,7.59724,-2.07038,-2.07241,-2.348095,3.461774546095,23.573425,47.9158,213.18475,35.14825,0.5354352087735,1.50446006099183,0.192092291666667,0.190516229166667,0.1905933125,0.212007541666667,0.310711645833333,0.264415841751,0.0926358754071,0.1764678448946,4.10302270335e-06,0.0019116977312645,9.96565,14.94299,24.90192,4.98026e-05,0.00540277,48.7551479166667,81.2477291666667,280.400020833333,12.2281229166667,0.790675166666667,0.88777125,1.95834,7.6,1.96487,0.162243,0.255067,0.582067,2.59884e-07,0.000623343,0
"47",47,0.631555682395579,7.59724,-2.043065,-2.038235,-2.404865,3.27868805975,23.67835,47.88795,213.064,30.92835,0.5262597598735,1.7339164878864,0.191703666666667,0.190382958333333,0.190441604166667,0.212008,0.310713,0.16471039334345,0.1154674539614,0.2441133856865,4.297291045805e-06,0.001963569335349,9.96565625,14.94299,24.90192,4.98026e-05,0.00540277,47.9921833333333,79.9563645833333,275.594458333333,11.95074375,0.777756916666667,0.892343166666667,1.95834,7.6,1.96487,0.162243,0.2550666875,0.582067,2.59884e-07,0.000623343,0
"48",48,0.895163891703637,7.59724,-2.112245,-2.11431,-2.6488,3.012534753625,23.974025,47.9021,212.9085,29.68115,0.7756751687965,2.03616879435487,0.189990791666667,0.189801791666667,0.1901255625,0.212008,0.310713,0.1352250726286,0.18624327132115,0.4520319898295,4.956363925005e-06,0.0021690579126,9.96573625,14.9430060416667,24.90192,4.98026e-05,0.00540277,47.2448,78.6909375,270.883104166667,11.6803291666667,0.765033916666667,0.9077571875,1.95834,7.6,1.96487,0.162243666666667,0.255066,0.582066375,2.59883604166667e-07,0.000623341979166667,0
"49",49,0.750766585856335,7.59724,-2.19154,-2.196505,-2.608175,2.74130672252,24.216675,47.94675,212.65975,28.4147,0.587630886918,1.80109100129993,0.189178354166667,0.189214770833333,0.189685291666667,0.212008,0.310713,0.081365784578,0.1275929381586,0.376397256196,5.23158336548e-06,0.00226961067052,9.96587354166667,14.94304,24.90192,4.98026e-05,0.00540277,46.5115895833333,77.4498125,266.264729166667,11.4166979166667,0.7525696875,0.9219515625,1.95834,7.6,1.96487,0.162245,0.255066,0.582065,2.59883e-07,0.00062334,0
"50",50,0.582876731223687,7.59724,-2.25082,-2.2605,-2.51938,2.56916581272,24.317275,47.969375,212.48525,24.18605,0.364718316156,1.44661385696547,0.188849541666667,0.18889025,0.189318375,0.212008,0.310713,0.0448118145084,0.07168983659,0.245996886664,5.10725281884e-06,0.00221463775092,9.9659,14.94304,24.90192,4.98026e-05,0.00540277,45.7913,76.2313166666667,261.737166666667,11.1597020833333,0.740411416666667,0.921244,1.95834,7.6,1.96487,0.162245,0.255066,0.582065,2.59883e-07,0.00062334,0
"51",51,0.534273632263136,7.59724,-2.28685,-2.292065,-2.42687,2.818321834215,23.709525,47.913725,212.49025,18.96705,0.2942719880369,0.904048724832008,0.191396291666667,0.189063854166667,0.189154604166667,0.212008583333333,0.310709625,0.1871736134871,0.03465265523066,0.070925530319835,3.453597049685e-06,0.0015164828452275,9.9659,14.94304,24.90192,4.98026e-05,0.00540277,45.0815145833333,75.0317645833333,257.298229166667,10.9092145833333,0.728444708333333,0.907808604166667,1.95834,7.6,1.96487,0.162245,0.255066,0.582065,2.59883e-07,0.00062334,0
"52",52,0.852953475528845,7.59724,-2.123725,-2.091365,-2.570125,3.18797511599,23.845325,47.74875,212.5085,31.5219,0.771765974839,1.94560638313433,0.1955603125,0.1896870625,0.1891615625,0.21201,0.310709770833333,0.546064069748,0.1251029158601,0.0984268942058,4.93082121767e-06,0.00216791396683,9.96593833333333,14.9430460416667,24.90192,4.98026e-05,0.00540277,44.3848604166667,73.85384375,252.945770833333,10.6648104166667,0.716790020833333,0.9113746875,1.95834,7.6,1.964873125,0.1622456875,0.255066,0.582064645833333,2.59882625e-07,0.0006233396875,0
"53",53,0.821692870700175,7.59724,-2.16275,-2.14712,-2.660265,2.792299810675,24.241025,47.7566,212.373,27.5773,0.67892726362,2.01219743321824,0.191876916666667,0.189372958333333,0.1890929375,0.21201,0.310713,0.268966322652,0.1566811403023,0.251053363336,5.166464557805e-06,0.00222245210762,9.9660975,14.943075,24.90192,4.98026e-05,0.00540277,43.7050729166667,72.7029208333333,248.6771875,10.4262770833333,0.7052638125,0.9247806875,1.95834,7.6,1.96488208333333,0.1622478125,0.255066,0.582063083333333,2.59881708333333e-07,0.000623338125,0
"54",54,0.969322881865882,7.59724,-2.27127,-2.27141,-2.67294,2.4694288517,24.580775,47.83295,212.174,21.0008,0.568228314646,1.98133709377035,0.1893738125,0.188748875,0.188849645833333,0.21201,0.310713,0.1487728210717,0.129814999759,0.287215186389,5.69004793626e-06,0.00241962823944,9.96628916666667,14.9430704166667,24.90192,4.98026e-05,0.00540277,43.0418458333333,71.5790041666667,244.490958333333,10.1935,0.6939361875,0.937104729166667,1.95834,7.6,1.96488708333333,0.1622500625,0.2550654375,0.582061229166667,2.59881e-07,0.000623336270833333,0
"55",55,0.768100647340343,7.59724,-2.3391,-2.342315,-2.7536,2.230872395685,24.46295,47.887475,212.10125,23.61935,0.5424337190115,1.57072909997348,0.188322729166667,0.188260604166667,0.188532604166667,0.21201,0.310713,0.0891465714012,0.1287250115727,0.3221576861655,5.71527824289e-06,0.00239896652046,9.96635,14.94303625,24.90192,4.98026e-05,0.00540277,42.3856083333333,70.4698895833333,240.385416666667,9.96642395833333,0.682870416666667,0.9402908125,1.95834,7.6,1.96489,0.162251,0.255065,0.582061,2.59881e-07,0.000623336,0
"56",56,0.938223138500737,7.59724,-2.400805,-2.405285,-2.75171,1.99656731349,24.5337,47.860325,212.0675,17.09535,0.44214726299,1.6494306660909,0.187735166666667,0.187801854166667,0.188169229166667,0.21201,0.310713,0.05863956929865,0.09552510809075,0.2854418346205,6.080324157065e-06,0.002535101167285,9.9663475,14.94298625,24.90192,4.98026e-05,0.00540277,41.74208125,69.3823895833333,236.358895833333,9.74487125,0.671873083333333,0.9437465,1.95834,7.6,1.96488854166667,0.1622510625,0.255064541666667,0.582061125,2.59881e-07,0.000623336145833333,0
"57",57,1.23291847535111,7.59724,-2.465615,-2.4705,-2.90623,1.758797959626,24.61155,47.80425,212.00075,14.4738,0.518540740684,1.68309106556445,0.1871644375,0.187282375,0.187770541666667,0.21201,0.310713,0.0627038585323,0.1079326760675,0.34529628603,6.33129042044e-06,0.00260264233034,9.966229375,14.942751875,24.90192,4.98026e-05,0.00540277,41.1157083333333,68.3215958333333,232.409770833333,9.528750625,0.661131375,0.9490859375,1.95834,7.6,1.96487625,0.162250416666667,0.255062583333333,0.582063104166667,2.598819375e-07,0.000623338833333333,0
"58",58,0.723066264976089,7.59724,-2.532375,-2.536595,-2.80873,1.598509466533,24.487375,47.74155,211.9275,15.97525,0.327149258005,1.45963403740485,0.18690325,0.186975458333333,0.187411479166667,0.21201,0.310713,0.03585482775005,0.0606741244244,0.227947663367,6.48323626089e-06,0.002666973073545,9.966181875,14.9426258333333,24.90192,4.98026e-05,0.00540277,40.49678125,67.2761979166667,228.536520833333,9.31796708333333,0.6506845625,0.944854291666667,1.95834,7.6,1.96487,0.16225,0.255061708333333,0.582064375,2.59882354166667e-07,0.00062334,0
